serial_number,n_obs,failure,runtime_min,runtime_max,uptime
WD-WCAU47310424,570,0.0,41099.0,55308.0,14209.0
WD-WCAU47310895,567,0.0,41327.0,58580.0,17253.0
WD-WCAU47310897,567,0.0,41358.0,58805.0,17447.0
WD-WCAU47310907,133,1.0,41287.0,44295.0,3008.0
WD-WCAU47310927,567,0.0,41334.0,58591.0,17257.0
WD-WCAU47310929,447,1.0,41300.0,51776.0,10476.0
WD-WCAU47311200,574,0.0,41313.0,58730.0,17417.0
WD-WCAU47311270,574,0.0,41302.0,58704.0,17402.0
WD-WCAU47311362,439,1.0,41266.0,51562.0,10296.0
WD-WCAU47317243,567,0.0,41298.0,58530.0,17232.0
WD-WCAU47317255,567,0.0,41280.0,58681.0,17401.0
WD-WCAU47320886,567,0.0,41242.0,58475.0,17233.0
WD-WCAU47320974,567,0.0,41309.0,58555.0,17246.0
WD-WCAU47321028,575,0.0,41388.0,58653.0,17265.0
WD-WCAU47321031,575,0.0,41358.0,58628.0,17270.0
WD-WCAU47321168,567,0.0,41307.0,58561.0,17254.0
WD-WCAU47321245,567,0.0,41353.0,58616.0,17263.0
WD-WCAU47330430,327,0.0,40970.0,48752.0,7782.0
WD-WCAU47334332,490,0.0,41059.0,55057.0,13998.0
WD-WCAU47356356,512,0.0,41302.0,55580.0,14278.0
WD-WCAU47356377,311,0.0,41007.0,49477.0,8470.0
WD-WCAU47356389,336,0.0,20132.0,25454.0,5322.0
WD-WCAU47356414,336,0.0,21221.0,27148.0,5927.0
WD-WCAU47375192,28,1.0,21453.0,22100.0,647.0
WD-WCAU47376265,539,0.0,41329.0,57977.0,16648.0
WD-WCAU47389697,513,1.0,41266.0,53562.0,12296.0
WD-WCAU47396206,345,0.0,22544.0,26691.0,4147.0
WD-WCAU47396207,567,0.0,41315.0,58729.0,17414.0
WD-WCAU47459809,573,0.0,40990.0,55751.0,14761.0
WD-WCAU47580461,112,1.0,40992.0,43585.0,2593.0
WD-WCAU47584534,567,0.0,41018.0,55547.0,14529.0
WD-WCAU47588759,326,0.0,40987.0,48790.0,7803.0
WD-WCAU47591478,570,0.0,41096.0,55292.0,14196.0
WD-WCAU47625851,563,0.0,41023.0,54568.0,13545.0
WD-WCAU47625852,564,0.0,40956.0,54734.0,13778.0
WD-WCAU47625888,326,0.0,40945.0,48749.0,7804.0
WD-WCAU47699465,570,0.0,41112.0,55334.0,14222.0
WD-WCAU47738799,605,0.0,40989.0,55804.0,14815.0
WD-WCAU47738800,325,0.0,41018.0,48703.0,7685.0
WD-WCAU47738829,565,0.0,40924.0,55274.0,14350.0
WD-WCAU47738866,370,0.0,41053.0,49929.0,8876.0
WD-WCAU47738921,627,0.0,41026.0,57491.0,16465.0
WD-WCAU47738963,303,0.0,41084.0,48269.0,7185.0
WD-WCAU47738964,503,0.0,41017.0,53521.0,12504.0
WD-WCAU47739146,570,0.0,41021.0,55263.0,14242.0
